Title,Summary,Genre,Feature
오싹한 이야기,"기이한 이야기를 모으는 소년, 마스크 보이. 그가 수집한 기묘한 사건, 사악한 존재, 기괴한 기술들이 펼쳐진다. 영국과 세계를 사로잡은 등골 오싹한 옴니버스 시리즈.","TV 프로그램·키즈,영국 TV 프로그램",불길한 기운
슈퍼키드 디온,"아들이 엄청난 초능력을 갖고 있다! 놀라움도 잠시, 아들의 안전이 걱정되는 싱글맘. 이들 모자는 비밀을 숨긴 채, 그들을 둘러싼 미스터리를 밝히기 위해 고군분투한다.","TV 프로그램·키즈,TV 프로그램·만화 원작,가족이 함께 보기 좋은 TV,TV 드라마,TV 프로그램·액션 & 어드벤처","가슴 뭉클,흥미진진"
3 언더: 아카디아의 전설,"위험한 고향 별을 떠나 지구에 불시착한 청소년 왕족 남매. 사람들과 어울리랴, 현상금 사냥꾼을 피하랴 정신없이 바쁘다. 평범한 인간인 척하는 게 쉬운 일이 아니랍니다.","TV 프로그램·키즈,가족이 함께 보기 좋은 TV,TV 프로그램·액션 & 어드벤처,TV 만화","가슴 뭉클,흥미진진"
드래곤 프린스,다시 인간과 엘프 간의 전쟁이 시작된다. 놀라운 비밀을 알게 된 두 명의 인간 왕자와 엘프 자객. 두 왕국의 숨겨진 진실을 밝히자! 한뜻이 된 그들은 함께 모험을 떠난다.,"TV 프로그램·판타지,TV 프로그램·키즈,가족이 함께 보기 좋은 TV,TV 프로그램·액션 & 어드벤처,TV 만화",흥미진진
지구 최후의 아이들,"거대한 괴물과 좀비들이 쫓아온다. 믿지 못할 재앙 속에서, 그래도 유쾌하게 버티는 소년. 때마침 친구들을 만나서 전력 보강! 포기하지 말자, 무조건 살아남는 거야!","TV 프로그램·키즈,도서 원작의 TV 프로그램,캐나다 TV 쇼 프로그램,TV 프로그램·코미디,TV 만화","위트,흥미진진"
프로젝트 Mc²,십대 소녀 스파이 맥케일라가 동급생 세 명과 팀을 이루어 과학지식을 활용하여 첩보 임무를 수행한다.,TV 프로그램·키즈,흥미진진
분노의 질주: 스파이 레이서,"스릴 넘치는 모험은 우리의 것! 뛰어난 운전 실력을 갖춘 토니와 친구들. 정부 기관에 영입돼 스파이 활동을 펼친다. 비밀스러운 임무와 자동차경주, 우리에게 딱 맞는걸?","TV 프로그램·키즈,TV 만화","아드레날린 폭발,흥미진진"
"애슐리 가르시아, 사랑을 배우다",로봇 연구에 푹 빠진 열다섯 살 천재 소녀 애슐리 가르시아. 하지만 한 번뿐인 10대 시절을 시시하게 보낼 순 없다. 인생이란 우주보다 더 넓고 흥미로울지도 모르니까.,"시트콤,TV 프로그램·키즈,가족이 함께 보기 좋은 TV,TV 프로그램·10대,TV 프로그램·코미디","기분 좋아지는 시간,가슴 뭉클"
에버 애프터 하이,"주인공들이 다니는 학교에는 두 가지 그룹이 있다. 한 그룹은 이야기에 나온 자신의 운명에 순응하고, 다른 그룹은 자기 스스로 이야기를 새로 쓰고 싶어한다.","TV 프로그램·키즈,TV 만화","기분 좋아지는 시간,가슴 뭉클"
카르멘 산디에고,"마음먹은 것은 뭐든 훔칠 수 있는 카르멘 산디에고. 하지만 그녀는 자신의 능력을 좋은 곳에 쓰려 한다. 멋진 친구들과 함께, 사악한 범죄 집단 바일의 음모를 막아라!","TV 프로그램·키즈,캐나다 TV 쇼 프로그램,TV 만화",흥미진진
블랙 프린스,"LA를 떠나 영국에 도착한 15세 소녀. 엄마의 어린 시절이 깃든 섬에서 여름을 즐기려던 그녀는 운명의 상대를 만난다. 신비로운 야생마 레이븐, 그녀의 블랙 프린스를.","TV 프로그램·키즈,가족이 함께 보기 좋은 TV,영국 TV 프로그램,TV 드라마,동물 이야기",흥미진진
트루와 무지개 왕국,무지개 왕국에 문제가 생겼나요? 트루와 바틀비를 불러보세요! 마음 따뜻한 트루와 단짝 바틀비가 친구들의 하루를 책임집니다. 소원도 있다고요? 말씀만 하세요.,"TV 프로그램·키즈,캐나다 TV 쇼 프로그램,어린이 음악,TV 만화,어린이 교육",흥미진진
우리 사장님은 15살,한 15세 소년이 장난감 회사의 주인이 되어 엄청나게 재미있는 장난감을 만드는 것을 도와 줄 친구들을 고용한다.,"시트콤,TV 프로그램·키즈,캐나다 TV 쇼 프로그램,TV 프로그램·코미디",푼수 캐릭터
키포와 신기한 동물들,"사랑받고 자랐지만 나약하진 않다. 온갖 위험과 맞서며 씩씩하게 나아가는 키포. 이 소녀는 자신의 진정한 힘을 발견할 수 있을까? 믿어보는 거야, 친구들이 함께하니까!","TV 프로그램·키즈,TV 프로그램·만화 원작,TV 프로그램·코미디,TV 만화","푼수 캐릭터,흥미진진"
더 할로우,"어느 날 갑자기, 이상한 세계에서 깨어난 세 명의 10대. 수수께끼 퍼즐과 괴물들이 가득한 이곳에서, 아이들은 본능적으로 힘을 모은다. 목표는 하나, 집으로 돌아간다!","TV 프로그램·키즈,캐나다 TV 쇼 프로그램,TV 만화","불길한 기운,흥미진진"
칩과 포테이토,이제는 칩도 어엿한 유치원생! 새 친구들과 매일매일 신나게 놀아요. 비밀 친구 포테이토도 언제나 함께하는 즐거운 하루하루. 지칠 틈도 지루할 틈도 없다니까요.,"TV 프로그램·키즈,캐나다 TV 쇼 프로그램,어린이 음악,TV 만화,동물 이야기",기분 좋아지는 시간
신나는 글자축제,"귀여운 아기 동물 베일리, 프래니, 킵, 루루와 함께 재미있는 놀이를 즐기면서 단어를 배워보자.","TV 프로그램·키즈,TV 만화,어린이 교육",기분 좋아지는 시간
빅 쇼 패밀리,"WWE를 주름잡던 레슬러 빅 쇼가 링을 떠난다. 이제 지루한 은퇴 생활 시작? 천만에, 훨씬 고달픈 도전이 기다리고 있다. 아내와 함께 플로리다에서 세 딸을 키워야 하거든.","시트콤,TV 프로그램·키즈,가족이 함께 보기 좋은 TV,TV 프로그램·코미디","기분 좋아지는 시간,푼수 캐릭터"
그린하우스 아카데미,"십대 오누이 헤일리와 알렉스는 영재 기숙학교에 입학한다. 숨 막히는 경쟁과 감미로운 사랑의 나날을 보내던 이들은, 최근 엄마를 앗아간 참사의 비밀을 발견한다.","TV 프로그램·키즈,TV 프로그램·10대,TV 드라마","기분 좋아지는 시간,푼수 캐릭터"
스토리봇에게 물어보세요,"호기심 가득, 열정 가득, 다섯 명의 로봇 친구들. 아이들이 궁금해하는 모든 것을 알려준다. 밤은 왜 오는지, 양치질을 왜 해야 하는지, 알고 싶다면 다 물어봐!","TV 프로그램·키즈,TV 만화,어린이 교육","기분 좋아지는 시간,푼수 캐릭터"
H2O 아쿠아 엔젤스,물에 닿을 때마다 인어로 변하는 3명의 고등학생 친구들은 자신들의 새로운 삶을 비밀에 부치면서 다양한 바닷속 모험을 즐긴다.,"TV 프로그램·키즈,TV 만화","기분 좋아지는 시간,푼수 캐릭터"
신나는 글자축제: 노래가 좋아!,"흥이 넘치는 아기 동물들. 베일리, 프래니, 킵, 루루, 틸리가 함께하는 뮤직비디오가 공개됩니다. 이렇게 신나는 리듬은 처음이지? 쿵작쿵작, 노래와 춤이 절로 나와요!","TV 프로그램·키즈,어린이 음악,TV 만화,어린이 교육",기분 좋아지는 시간
윙스 월드,"오디션 프로그램 ""와우 쇼""의 스타 발굴단 윙스. 그들의 비밀 임무가 시작된다. 세계의 재능 있는 아이들이 꿈의 무대를 밟게 될 그날까지, 한시도 마음을 놓을 수 없다.","TV 프로그램·키즈,이탈리아 TV 시리즈,TV 만화","기분 좋아지는 시간,흥미진진"
헬로 닌자,"단짝 웨슬리와 조지, 알고 보면 천하무적 닌자? 동글동글 고양이 프레첼과 함께 마법의 세계로 떠난다. 서로 힘을 모아 용기와 지혜로 임무를 완수하면, 오늘도 문제 해결!","TV 프로그램·키즈,도서 원작의 TV 프로그램,캐나다 TV 쇼 프로그램,TV 만화","기분 좋아지는 시간,흥미진진"
나의 특별한 힐링 친구,"사회 불안 장애를 지닌 11살 소년, 노아. 마음속엔 불안을, 품 안에는 강아지를 안고 집을 나선다. 뭐든지 용기가 필요한 학교생활. 어떤 만남이 둘을 기다리고 있을까?","TV 프로그램·키즈,가족이 함께 보기 좋은 TV,TV 드라마,TV 프로그램·코미디,동물 이야기","감상적,가슴 뭉클"
리치 리치,채소를?친환경 에너지로 변환시키는 데 성공한 소년 리치는 하루 아침에 거부가 되어 재미있고 모험이 가득찬 새 인생을 살기 시작한다.,"시트콤,TV 프로그램·키즈,TV 프로그램·만화 원작,TV 프로그램·코미디",푼수 캐릭터
프린스는 교환학생,"부로니아 왕국의 호기심 많은 에밀 왕자. 신분을 숨긴 채 평범한 청소년의 삶을 살아보고 싶다! 그와 정반대 성격인 룸메이트 소년과 함께, 즐거운 미국 생활 시작이다!","시트콤,TV 프로그램·키즈,TV 프로그램·코미디",푼수 캐릭터
"노 굿, 닉!","대체로 평온하던 집안에 풍파가 인다. 어느 날 문득, 친척이라 주장하며 나타난 소녀. 갈 곳 없는 고아라니 일단 품기는 했는데, 이 아이, 알고 보면 대단한 사기꾼이다!","시트콤,TV 프로그램·키즈,가족이 함께 보기 좋은 TV,TV 드라마,TV 프로그램·코미디",위트
발명왕 봉봉이,"무엇이든 뚝딱뚝딱, 원숭이 치코 봉봉과 영리한 친구들. 발명도 수리도, 맡겨만 보시라고요. 블런더버그에 문제가 생기면 장비 챙겨 출동합니다. 우리는 무적의 팀!","TV 프로그램·키즈,도서 원작의 TV 프로그램,TV 만화,어린이 교육",기분 좋아지는 시간
레고 프렌즈: 우정의 힘,"5명의 절친들이 함께 모험을 하며 엉뚱한 행동과 사랑, 어처구니 없는 실수를 통해 서로의 우정을 확인한다.","TV 프로그램·키즈,TV 만화",기분 좋아지는 시간
스카이랜더 아카데미,통통 튀는 개성의 스카이랜더들이 펼치는 애니메이션. 정의와 신뢰로 똘똘 뭉친 천방지축 새내기들이 악에 맞서 광대한 스카이랜드 우주를 지켜낸다.,"TV 프로그램·키즈,TV 프로그램·코미디,TV 만화","위트,흥미진진"
브레인차일드: 이런 것도 과학이야?,"미생물에서 감정, 소셜 미디어에서 우주까지. 지금부터 당신의 일상과 세계의 모든 것을 과학적으로 탐험한다! 10대 소녀 사하나가 진행하는 유쾌하고 참신한 과학 쇼.","TV 프로그램·버라이어티 & 토크쇼,TV 프로그램·키즈,가족이 함께 보기 좋은 TV,버라이어티 예능,리얼리티, 버라이어티 & 토크쇼,어린이 교육","위트,흥미진진"
출동! 유후 구조대,"숲속에 마법이 펼쳐지면, 모험을 떠날 시간! 유후 구조대의 신나는 도전이 시작된다. 도움이 필요한 동물이 있다면 아무리 힘든 임무도 척척. 오늘은 어떤 친구를 만들까?","TV 프로그램·키즈,TV 만화,어린이 교육,동물 이야기",기분 좋아지는 시간
빤스맨의 위대한 모험: 우주에 가자!,조지와 해롤드를 잘 기억해 둬. 둘이 반 친구들과 사악한 교장 선생님과 함께 대단한 우주 모험을 하게 되거든. 재미있겠다고? 위험한 임무를 맡게 됐다는 것만 알려줄게.,"TV 프로그램·키즈,도서 원작의 TV 프로그램,가족이 함께 보기 좋은 TV,TV 프로그램·코미디,TV 프로그램·액션 & 어드벤처,TV 만화","위트,푼수 캐릭터"
스파이 키드: 미션 크리티컬,《스파이 키드》가 애니메이션으로 돌아왔다! 악의 무리 스웜프에 맞서는 주니와 카르멘 남매. 슈퍼 스파이 요원들은 도와줄 수 없다고? 괜찮아. 우린 스파이 키드니까!,"TV 프로그램·키즈,TV 만화",흥미진진
레고 바이오니클: 하나가 되기 위한 여정,6명의 전설적인 영웅들이 자연의 힘을 활용해 악의 힘을 무찌르기 위한 대장정에 나선다.,"TV 프로그램·키즈,TV 만화",흥미진진
행복한 퍼핀 가족,"아름다운 퍼핀 락에서의 삶은 달콤하다. 바다오리 우나와 남동생 바바, 그리고 그들의 친구들은 자연, 우정, 그리고 가족에 대해 배워 나간다.","TV 프로그램·키즈,아일랜드 TV 프로그램,TV 만화",기분 좋아지는 시간
팀 케일리,"할리우드의 10대 셀럽 케일리. 대형 사고를 치고, 사회봉사 명령을 받는다. 그리하여 중학교 야영 클럽을 지도하게 된 그녀. 하이힐을 신고 대자연을 탐험하게 된다!","시트콤,TV 프로그램·키즈,TV 프로그램·코미디",푼수 캐릭터
뛰뛰빵빵! 코리의 모험,"부릉부릉 다 함께 달려볼까요? 사랑스러운 꼬마 자동차 코리 카슨이 씩씩하게 모험을 떠나요. 범퍼턴 힐스의 구불구불한 길 따라, 곳곳엔 재미있는 일들로 가득하대요!","TV 프로그램·키즈,TV 만화",기분 좋아지는 시간
찰리의 컬러폼 시티,"지금부터 새로운 이야기를 시작해볼까? 도형을 합치고, 색깔을 입히면, 한 번도 보지 못한 세계가 반짝. 찰리 그리고 친구들과 함께 떠나는 신나는 컬러폼 놀이 대모험.","TV 프로그램·키즈,어린이 음악,TV 만화,어린이 교육",기분 좋아지는 시간
아기 장사 빔,"인도에서 가장 놀라운 아기를 소개합니다. 작지만, 엄청나게 힘센 아기. 사자도 무섭지 않아요. 날마다 새로운 모험이 펼쳐지는 곳, 아기 장사 빔의 마을로 놀러 오세요.","TV 프로그램·키즈,인도 TV 쇼,TV 프로그램·코미디,TV 만화",푼수 캐릭터
언리스티드,"누군가 아이들을 추적하고 통제하려 한다. 그 거대한 음모를 감지한 쌍둥이 형제 드루와 칼. 달아난 아이들의 무리와 함께, 형제가 싸운다. 그들의 세상을 되찾기 위해!","TV 프로그램·키즈,호주 TV 프로그램,TV 프로그램·스릴러","불길한 기운,흥미진진"
콩: 유인원의 왕,2050년도에 사악한 과학자가 로봇 공룡 군대를 출격시키려 한다. 이제 콩과 친구들은 이에 대항하여?위기를 극복해야 한다.,"TV 프로그램·키즈,TV 만화",흥미진진
트루: 멋진 소원,"도움이 필요할 때면 불러볼까요, 트루와 바틀비! 아무리 높은 산도, 아무리 깊은 바다도, 우정을 위해 달려간답니다. 친구들과 함께라면 못할 일이 없는, 우리는 천하무적!","TV 프로그램·키즈,캐나다 TV 쇼 프로그램,어린이 음악,TV 만화,어린이 교육",흥미진진
초록 달걀과 햄,"서로 참 다른 가이와 샘. 멸종 위기의 동물을 구하러 먼 길을 떠난다. 특별한 음식도 먹고, 즐거운 여행도 하고. 신나는 모험을 함께하다 보니, 어느새 친구가 되었네!","TV 프로그램·키즈,도서 원작의 TV 프로그램,가족이 함께 보기 좋은 TV,TV 프로그램·코미디,TV 프로그램·액션 & 어드벤처,TV 만화","엉뚱 기발,가슴 뭉클,푼수 캐릭터,흥미진진"
패밀리 리유니언,"화려한 도시여, 안녕! 시애틀에 살다 조지아 작은 마을로 이사한 맥컬렌 가족. 조부모는 사랑 가득하지만, 어딜 가나 답답하기만 하다. 우리, 살던 대로 살면 안 될까요?","시트콤,TV 프로그램·키즈,가족이 함께 보기 좋은 TV,TV 프로그램·코미디","기분 좋아지는 시간,푼수 캐릭터"
공룡 소녀 가우코,중학생 나오코에겐 약점이 하나 있지. 화가 나면 공룡으로 변신한다는 사실. 하지만 그게 어때서? 이상한 친구들에다 외계인까지 들락날락. 공룡 정도는 묻어갈 수 있다고!,"TV 프로그램·키즈,일본 TV 프로그램,애니 시리즈",푼수 캐릭터
빅 코미디 크로스오버: 시트콤 스페셜,"이렇게 만나다니, 정말 반갑구먼! 웃음으로 뭉친 코미디 시리즈 네 편의 주인공들. 카메오라고 참을쏘냐, 주연보다 웃겨주마. 한 치 양보 없는 경쟁의 드라마가 펼쳐진다.","시트콤,TV 프로그램·키즈,가족이 함께 보기 좋은 TV,TV 프로그램·코미디",기분 좋아지는 시간
왁푸,"놀랍다, 이 아이. 엄청난 에너지가 있어! 작은 마을의 평범한 소년 유고, 신비한 능력을 발견하면서 비범한 모험을 시작하다. 왁푸의 비밀을 밝히고 진짜 가족도 찾으러 출발!","TV 프로그램·키즈,TV 만화",흥미진진
라마 라마,신나는 모험이 기다리고 있어요! 라마 라마와 놀고 라마 라마와 배우는 애니메이션 시리즈. 주연은 제니퍼 가너랍니다! 따뜻한 감동의 《뉴욕타임스》 베스트셀러 원작.,"TV 프로그램·키즈,도서 원작의 TV 프로그램,TV 만화,어린이 교육,동물 이야기",기분 좋아지는 시간
스피릿 자유의 질주: 승마 학교,"미라데로를 떠나 팔로미노 블러프 승마학교로! 기대에 부풀어 새로운 모험을 시작하는 럭키와 친구들. 개척지에서의 다양한 경험으로, 학교생활도 잘 헤쳐나갈 수 있겠지?","TV 프로그램·키즈,TV 만화,동물 이야기",기분 좋아지는 시간
아치볼드의 대모험,"명랑하고 느긋한 닭 아치볼드. 종종 깜빡깜빡하지만, 재미있는 일은 절대 놓치지 않는다. 인생은 결국 신나는 모험이니까. 언제든지 뛰어들 준비가 되어있다고!","TV 프로그램·키즈,도서 원작의 TV 프로그램,TV 프로그램·코미디,TV 만화",엉뚱 기발
타잔과 제인,비행기 사고에서 살아남아 초자연적 힘을 지니게 된 십대의 타잔은 용감한 도시 친구 제인의 도움으로 정글 속 고향을 지키려 싸운다.,"TV 프로그램·키즈,도서 원작의 TV 프로그램,TV 만화",흥미진진
스피릿 자유의 질주: 포니 테일,"더욱 신나고 흥미진진한 모험들이 펼쳐진다! 함께할 때 더욱 재미있는 럭키와 친구들. 무엇을 하든 어디를 가든, 말을 타고 달리는 소녀들의 다이내믹한 일상 속으로!","TV 프로그램·키즈,TV 만화,동물 이야기",기분 좋아지는 시간
트루: 마법 친구들,"하루도 조용할 날 없는 무지개 왕국. 하지만 트루와 바틀비가 함께한다면 걱정 없어요. 친구들과 힘을 모아, 어떤 문제든 척척! 트루와 친구들, 언제라도 불러만 주세요!","TV 프로그램·키즈,캐나다 TV 쇼 프로그램,어린이 음악,TV 만화,어린이 교육",기분 좋아지는 시간
후 워즈? 쇼: 롤모델을 찾아라,지금까지 이런 역사 수업은 없었다! 세계사에서 가장 유명한 인물들을 직접 만나는 시간. 심지어 그 위인들이 웃겨주기까지! 베스트셀러 어린이 책이 원작인 시리즈.,"TV 프로그램·키즈,도서 원작의 TV 프로그램,가족이 함께 보기 좋은 TV,TV 프로그램·코미디,어린이 교육",푼수 캐릭터
"F1, 본능의 질주","최첨단 자동차, 최고의 속도, 화려한 테크닉. 이 모든 것은 그저 일부일 뿐이다. 서킷 안팎을 질주하는 드라이버와 팀원들. 지금부터 포뮬러 원의 진짜 경주가 공개된다.","다큐멘터리·스포츠,미국 TV 프로그램,다큐시리즈",흥미진진
10대 사건으로 보는 제2차 세계대전,"제2차 세계대전의 향방을 결정지은 사건들. 참혹한 비극으로 남은 그 순간들이 생생한 컬러의 영상으로 되살아난다. 진주만에서 디데이까지, 목격하라, 그리고 기억하라.","다큐멘터리·정치,다큐멘터리·밀리터리,다큐멘터리·역사,TV 프로그램·정치,영국 TV 프로그램,다큐시리즈",흥미진진
우리의 지구,"압도적인 스케일, 경이로운 영상미 그리고 전 인류를 향한 메시지. 우리 지구에 관한 가장 광대한 탐험을 만난다. 자연의 장관과 공존의 철학을 담은 대작 다큐멘터리.","과학 & 자연 다큐멘터리,다큐멘터리·자연 & 생태,가족이 함께 보기 좋은 TV,과학 & 자연 TV 프로그램,미국 TV 프로그램,다큐시리즈",감동
하이 스코어,"게임을 사랑한다면 놓쳐서는 안 될 다큐 시리즈. 비디오게임의 역사를 추적하고, 게임을 만든 혁신가들에게 통찰력 넘치는 이야기를 듣는다. 게임도 아는 만큼 보이는 법!","과학 & 자연 다큐멘터리,과학 & 자연 TV 프로그램,미국 TV 프로그램,다큐시리즈",감동
지상 최악의 교도소에 가다,"범죄의 종착지일까, 범죄의 심장부일까. 두 명의 저널리스트가 야만과 고통으로 얼룩진 교도소들을 체험한다. 높은 담장 안에는 재소자와 간수뿐, 안전망이란 없다!","영국 TV 프로그램,다큐시리즈",수사
로마 제국,"콤모두스, 카이사르, 칼리굴라. 로마 제국을 호령한, 하지만 피로 얼룩진 통치자들의 시대가 부활한다. 화려한 볼거리와 치밀한 고증을 결합한 역사 다큐멘터리 드라마.","다큐멘터리·역사,미국 TV 프로그램,다큐시리즈","도발,흥미진진"
죽어도 선덜랜드,영국 프리미어리그에서 강등된 선덜랜드 AFC. 이제 2부 리그에서 새로운 2017-18시즌을 맞는다. 부활을 위해 발버둥 치는 팀과 그 팬들을 따라가는 다큐멘터리 시리즈.,"사회 & 문화 다큐멘터리,다큐멘터리·스포츠,리얼리티 TV·컴퍼티션,영국 TV 프로그램,리얼리티 TV,다큐시리즈,버라이어티 예능,리얼리티, 버라이어티 & 토크쇼","감동,흥미진진"
아라시의 다이어리 -또 다른 여행-,"데뷔 후 20년이 흘렀는데도, 여전히 일본 최고의 자리를 지키는 아이돌 그룹 아라시. 새로운 여행을 떠나는 그들이 무대 위와 아래에서의 솔직한 모습을 세계에 전한다.","다큐멘터리·음악 & 콘서트,일본 TV 프로그램,다큐시리즈,음악 & 뮤지컬",은밀한
"필이 좋은 여행, 한입만!","《내 사랑 레이몬드》의 제작자 필 로즌솔이 맛있는 여행을 떠난다. 멕시코와 베트남, 태국 등에서 맛보는 최고의 현지 음식. 배고파서 행복하다, 더 먹을 수 있으니까!","다큐멘터리·여행 & 어드벤처,사회 & 문화 다큐멘터리,TV 프로그램·음식 & 여행,라이프스타일,리얼리티 TV,미국 TV 프로그램,다큐시리즈,버라이어티 예능,리얼리티, 버라이어티 & 토크쇼","위트,기분 좋아지는 시간"
익스플레인: 세계를 해설하다,"빠르게 변해가는 세상, 알아야 할 게 많기도 하다. 암호화폐부터 다이어트, 심지어 케이팝까지! 뉴스 해설 전문 Vox 미디어가 정보의 홍수에서 엄선한 필수 지식을 넓고 깊고 정확하게 짚어주는 시리즈.","과학 & 자연 다큐멘터리,사회 & 문화 다큐멘터리,과학 & 자연 TV 프로그램,미국 TV 프로그램,다큐시리즈",수사
작은 존재들,"광활한 미국, 지금껏 보지 못한 세계가 모습을 드러낸다. 저마다의 전략으로 삶을 영위하는 작은 동물들. 그 위대하고 극적인 생존기를 담아낸 자연 다큐멘터리 시리즈.","다큐멘터리·여행 & 어드벤처,과학 & 자연 다큐멘터리,다큐멘터리·자연 & 생태,가족이 함께 보기 좋은 TV,과학 & 자연 TV 프로그램,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처,다큐시리즈",수사
인사이드 빌 게이츠,"누구나 궁금한 빌 게이츠의 머릿속. 이 억만장자는 어떤 생각을 하며, 어떤 생각을 품고 살아갈까. 그에게 영감을 준 사람들, 그가 추구하는 대담한 목표를 만나본다.","과학 & 자연 다큐멘터리,다큐멘터리·자연 & 생태,다큐멘터리·실존 인물,과학 & 자연 TV 프로그램,미국 TV 프로그램,다큐시리즈",수사
길 위의 셰프들: 아시아,"수많은 사람이 오가는 거리엔 수많은 맛이 살아있다. 끓이고 튀기고 굽고 지지고, 가끔은 날것 그대로 내는 길거리 음식. 그 맛을 따라 다양한 역사와 문화를 탐험한다.","사회 & 문화 다큐멘터리,TV 프로그램·음식 & 여행,미국 TV 프로그램,다큐시리즈",은밀한
오스만 제국의 꿈,"그 성벽은 결코 무너지지 않는다. 숱한 공격을 견딘 도시 콘스탄티노플. 오스만 제국의 술탄 메흐메트 2세가 그곳을 향해 진군한다. 역사를 바꾸고, 세상을 지배하기 위해.","다큐멘터리·밀리터리,다큐멘터리·역사,미국 TV 프로그램,다큐시리즈",은밀한
72종의 위험한 동물들: 라틴아메리카,"사나운 고양잇과 야수, 불패의 거미, 살점을 녹이는 독을 품은 뱀. 하지만 이들은 시작에 불과하다. 라틴아메리카에서 가장 치명적인 동물들을 다룬 시리즈.","과학 & 자연 다큐멘터리,다큐멘터리·자연 & 생태,호주 TV 프로그램,과학 & 자연 TV 프로그램,다큐시리즈","수사,긴장감 넘치는"
타이거 킹: 무법지대,"사자와 호랑이, 온갖 별종들에 둘러싸인 남자. 타이거 킹이라 불린 희대의 말썽꾼을 중심으로, 걷잡을 수 없는 파국이 시작된다. 맹수 사육의 세계에서 일어난 충격 실화.","실제 범죄·다큐멘터리,미국 TV 프로그램,다큐시리즈","도발,수사"
72종의 위험한 동물들: 아시아,"잔인한 사냥꾼과 잠복한 포식자, 교활한 독살범 중 누가 최강일까. 아시아에 서식하는 72종의 동물이 챔피언 결정전에 나선다. 아시아에서 가장 위험한 동물은 나야 나!","과학 & 자연 다큐멘터리,다큐멘터리·자연 & 생태,호주 TV 프로그램,과학 & 자연 TV 프로그램,다큐시리즈","수사,긴장감 넘치는"
미스 아메리카나,지금껏 보지 못한 테일러 스위프트의 또 다른 모습을 담은 다큐멘터리. 작곡가 겸 가수로서 무대를 빛내는 모습은 물론 자신의 목소리를 내는 여성으로서의 그녀를 만난다.,"다큐멘터리 영화,다큐멘터리·음악 & 콘서트,다큐멘터리·정치,다큐멘터리·실존 인물,미국 영화,음악 & 뮤지컬","도발,은밀한,감동,풍부한 감정"
고양이는 건드리지 마라: 인터넷 킬러 사냥,"온라인에 잔혹한 영상이 떠돌고, 일군의 네티즌이 행동에 나섰다. 과연 인터넷 탐정들은 범인을 찾아낼 수 있을까? 충격적인 사건의 해결 과정을 담은 다큐멘터리 시리즈.","실제 범죄·다큐멘터리,미국 TV 프로그램,다큐시리즈",논쟁적
셰프의 테이블,"에미상 후보에 오른 Netflix 오리지널 다큐멘터리 시리즈. 국제적 명성의 유명 스타 셰프들을 조명한다. 이들이 재창조하는 고급 요리와 주방, 그리고 요리에 대한 독특한 생각과 철학을 들어본다.","TV 프로그램·음식 & 여행,미국 TV 프로그램,다큐시리즈",은밀한
풀리지 않은 미스터리,"미궁에 빠진 실제 사건들, 그 답을 찾아야 한다. 혼돈과 충격만을 남긴 실종과 살인 사건, 믿지 못할 초자연적 만남. 전설의 다큐멘터리 시리즈가 다시금 추적을 시작한다.","실제 범죄·다큐멘터리,미국 TV 프로그램,다큐시리즈","불길한 기운,수사"
"불사조, 비상하다","장애란 무엇이며, 정상이란 무엇인가. 탁월함은 어디에서 오는가. 각자의 도전을 돌아보는 패럴림픽 선수들. 한계를 넘어, 가능성을 만드는 그들의 이야기를 만난다.","다큐멘터리 영화,다큐멘터리·스포츠,영국 영화","감동,흥미진진"
히스토리 101,"인류의 역사를 바꾼 순간들을 향해 떠난다. 사회운동과 과학의 발전, 놀라운 발견에 관해 배우는 시간. 인포그래픽과 영상 자료를 교재 삼아, 짧고 굵은 수업이 시작된다.","사회 & 문화 다큐멘터리,영국 TV 프로그램,다큐시리즈","감동,흥미진진"
베이비스: 눈부신 첫해,"아기에겐 어떤 양육 방식이 좋을까. 환경은 무슨 영향을 미칠까. 아기에 관한 온갖 질문들. 이제 과학으로 답을 찾는다. 생후 1년, 아기의 성장을 다룬 다큐멘터리 시리즈.","사회 & 문화 다큐멘터리,과학 & 자연 TV 프로그램,미국 TV 프로그램,다큐시리즈",기분 좋아지는 시간
앱스트랙트: 디자인의 미학,디자이너의 또 다른 이름 '이노베이터'. 다양한 분야에서 혁신을 창출하는 디자이너들을 만나 우리의 일상 곳곳을 새로이 파고드는 디자인 세계를 짚어본다.,"사회 & 문화 다큐멘터리,라이프스타일,미국 TV 프로그램,다큐시리즈",감동
중독된 도시,"경찰과 마약상의 전쟁이 시작됐다. 마약상, 중독자, 경찰의 실제 모습은 우리가 영화에서 본 것과 다르다. 생생한 밀착 카메라가 개인부터 사회까지 모든 곳을 파고든다.","실제 범죄·다큐멘터리,미국 TV 프로그램,다큐시리즈","수사,다크"
더 셰프 쇼,영화를 찍다가 요리에 푹 빠진 작가 겸 감독 존 패브로. 그가 유명 셰프 로이 최와 함께 요리 탐험을 떠난다. 쟁쟁한 셰프들과 스타들의 부엌을 훔쳐볼 절호의 기회라나!,"사회 & 문화 다큐멘터리,TV 프로그램·음식 & 여행,라이프스타일,미국 TV 프로그램,다큐시리즈",위트
