Title,Summary,Genre,Feature
인턴,"뜨거운 열정으로 단기간에 회사를 키워낸 30대 열혈 여성 CEO. 사별과 은퇴를 겪고 공허한 일상을 보내다가 새내기로 입사한 70세 남성 인턴. 문제없을까, 이 어색한 조합.","미국 영화,코미디","위트,가슴 뭉클"
맨 인 블랙: 인터내셔널,"나쁜 외계인 때려잡는 조직 '맨 인 블랙', 일명 MIB. 이곳 최고의 에이스 요원과 생초짜 수습이 뭉쳤다. 외계 악당은 나날이 강력해지고, MIB는 수렁으로 빠져드는 난국. 우리의 신흥 듀오는 세상도, 조직도 구할 수 있을는지?","미국 영화,액션 & 어드벤처,코미디·액션,액션 & 어드벤처·범죄,SF & 판타지,액션 SF 및 판타지 영화,외계인·SF,코미디",긴장감 넘치는
나의 소녀시대,불량스러운 남고생과 똑똑하지만 어딘가 허당끼가 있는 여고생. 서로의 연애를 도와주기 위해 생각지 않은 동맹을 맺는다.,"대만 영화,중국 영화,로맨스 영화,코미디,로맨틱 코미디",로맨스
스파이,"스파이를 꿈꾸며 CIA에 들어왔건만 현실에선 남들 뒤치다꺼리나 하는 내근 요원. 그런데 그녀의 현장 파트너가 죽고 요원들의 신분이 노출되면서, 그녀에게도 기회가 찾아온다. 현장에 직접 투입되어 핵무기의 밀거래를 막을 수 있는 기회가!","미국 영화,액션 & 어드벤처,코미디·액션,액션 & 어드벤처·스파이,액션 & 어드벤처·범죄,코미디,블록버스터 코미디,다크 코미디","위트,푼수 캐릭터,흥미진진"
너의 결혼식,"첫눈에 반하면 뭐 해, 엇갈리고 또 엇갈리는데. 고등학교 시절 첫사랑 승희와 원치 않는 이별을 한 우연. 그런 그에게 승희를 다시 만날 수 있는 기회가 찾아온다. 우연은 그녀와의 완벽한 재회를 꿈꾸는데, 과연 그의 바람은 이루어질까?","한국 영화,로맨스 영화,인기 로맨스,코미디,로맨틱 코미디","가슴 뭉클,로맨스"
미녀 삼총사 3,"타운젠드 에이전시에 첩보가 날아든다. 미래 전력에 혁신을 일으킬 발명품이 사실은 치명적 결함도 갖고 있다는 것. 자칫 인류를 위협할 무기가 될 수 있을 터. 자, 앤젤들 준비되셨나? 통 크게 한번 날아보자고.","미국 영화,액션 & 어드벤처,코미디·액션,액션 & 어드벤처·스파이,액션 & 어드벤처·범죄,코미디",흥미진진
페어런트 트랩,"성격은 정반대, 얼굴은 판박이인 두 소녀가 여름 캠프에서 만났다. 알고 보니 둘은 어릴 적 헤어진 일란성 쌍둥이! 부모님이 재결합해 다시 한 가족이 된다면 얼마나 좋을까?","코미디·가족,미국 영화,영화·도서 원작,코미디,영화·어린이 & 가족,디즈니 영화,디즈니 가족 장편영화","기분 좋아지는 시간,가슴 뭉클"
나 홀로 집에,"가족이 다 사라졌으면 좋겠어! 하나님이 소원을 들어주신 걸까? 크리스마스 연휴에 집에 혼자 남게 된 8살 소년. 혼자 놀기에 지칠 즈음, 집 주위를 얼쩡거리는 도둑들을 발견하는데. 들어올 테면 들어와 보시지. 우리 집은 내가 지킨다!","코미디·가족,미국 영화,코미디,영화·어린이 & 가족","기분 좋아지는 시간,가슴 뭉클"
슬립오버,"부모님이 납치된다면? 우리가 구하러 가야지! 하지만 십 대 아이들이 국제적인 도둑 무리를 상대할 수 있을까? 최첨단 장비도 생겼겠다, 거칠고 뜨거운 밤을 보내볼까?","코미디·가족,미국 영화,액션 & 어드벤처,코미디·액션,액션 & 어드벤처·범죄,미스터리,코미디,영화·어린이 & 가족",흥미진진
검사외전,"살인 누명을 쓰고 옥살이하는 다혈질 전직 검사. 반격을 위해 와신상담하며 기회를 노리던 중, 감옥 밖에서 작전을 대행해 줄 녀석을 만났다. 판 다 짰다, 움직여라 사기꾼아!","한국 영화,코미디,다크 코미디",색다른 이야기
스펜서 컨피덴셜,경찰에서 전과자로 추락한 스펜서. 그가 보스턴 경찰 두 명의 죽음에 얽힌 음모를 파헤친다. 이런 일엔 파트너가 있어야 제맛이지. 겁 없는 싸움꾼 호크가 그와 함께한다.,"미국 영화,영화·도서 원작,액션 & 어드벤처,코미디·액션,액션 스릴러,액션 & 어드벤처·범죄,미스터리,코미디",흥미진진
내안의 그놈,"사고로 조폭 아재와 몸이 바뀐 남고생. 학교 빵 셔틀에서 갑자기 핵 주먹이 되어 돌아왔다. 아빠에겐 당신 아들이 아니라며 대들기까지! 게다가 음식점 아줌마를 미선이라 부르며 대뜸 키스를 퍼부으니, 주변인들이 안 자지러지고 배기겠어?","한국 영화,코미디",황당한 이야기
클루리스,오지랖 넓은 베벌리힐스의 고등학생 셰어는 패션 감각이 떨어지는 학생을 변신시켜 줬다가 뜻밖의 결과에 직면한다.,"미국 영화,청춘 영화,영화·도서 원작,로맨스 영화,인기 로맨스,코미디,블록버스터 코미디,로맨틱 코미디",로맨스
악마는 프라다를 입는다,"유력 패션지 편집장의 비서로 취직한 앤드리아. 저널리스트의 꿈을 이루기 위해 딱 1년만 버텨보자 다짐했건만, 낯설기만 한 패션계와 악마 같은 상사 때문에 하루하루가 지옥 같다. 그러던 어느 날, 그녀에게 뜻밖의 기회가 찾아오는데.","미국 영화,영화·도서 원작,코미디,블록버스터 코미디","위트,기분 좋아지는 시간"
프린세스 다이어리,친구들과 잘 어울리지 못해 외로웠던 미아 서모폴리스의 삶은 자신이 유럽의 작은 왕국의 공주라는 것을 알게 되자 완전히 뒤바뀐다.,"코미디·가족,미국 영화,영화·도서 원작,코미디,영화·어린이 & 가족,디즈니 영화,디즈니 가족 장편영화",기분 좋아지는 시간
화이트 칙스,두 명의 멍청한 사교계 여성들을 경호하는 임무를 받은 두 흑인 FBI 요원은 납치범들을 저지하기 위해 파티를 좋아하는 백인 여성들로 변장한다.,"미국 영화,코미디,블록버스터 코미디","선정적,푼수 캐릭터"
슈퍼배드 2,슈퍼 악당 그루가 딸바보도 모자라 아름다운 파트너를 거느린 영웅이 되어 돌아온다! 세계 정복에 나선 최강 악당에게 맞선다는데 이건 웬 미니언들도 웃고 갈 소리?,"코미디·가족,미국 영화,코미디,영화·어린이 & 가족","선정적,푼수 캐릭터"
비트를 느껴봐,"브로드웨이 오디션에서 좋은 기회를 날려버린 댄서. 마지못해 고향으로 돌아온 그녀가 뜻밖의 훈련을 맡는다. 형편없는 팀이지만, 이 아이들과 댄스 대회에 나가는 거야!","코미디·가족,미국 영화,청춘 영화,코미디,영화·어린이 & 가족","위트,가슴 뭉클,감동"
특종: 량첸살인기,"무혁은 우연히 연쇄살인범에 관한 특종을 터뜨리고 인생역전을 바라본다. 곧 오보임을 깨닫지만 일은 한없이 커지고, 급기야 보도대로 살인 사건들이 일어나기 시작한다!","한국 영화,스릴러 영화,스릴러·범죄,코미디,다크 코미디",긴장감 넘치는
슈퍼배드,"최고의 악당이 되기 위해 달을 훔치기로 한 그루. 이 계획을 성사시키려면 최신 무기가 필요한데, 그걸 어떻게 손에 넣는담? 고아 소녀 3명을 입양하면 된다고? 하지만 그가 모르는 게 하나 있었느니. 아이들 키우는 게 얼마나 힘든데!","코미디·가족,미국 영화,코미디,영화·어린이 & 가족",푼수 캐릭터
내가 널 사랑할 수 없는 10가지 이유,"학교 인기짱인데도 데이트 한번 못 해 본 비앙카. 엄한 아빠를 졸라 데이트 허락을 받아내지만, 언니에게 남자가 생긴 뒤라는 조건이 붙었다! 문제는 언니가 남자만 보면 잡아먹을 듯 군다는 것. 우리 언니랑 데이트할 남자 어디 없나요?","미국 영화,청춘 영화,로맨스 영화,인기 로맨스,코미디,로맨틱 코미디,디즈니 영화","위트,로맨스"
워크 잇,아버지의 모교에 들어가고 만다! 우수하고 계획적인 고등학교 졸업반 학생. 춤에는 어설픈 그녀가 하필 댄스 대회 우승을 목표로 삼는다. 게다가 괴짜 친구들과. 가능할까?,"미국 영화,청춘 영화,코미디","엉뚱 기발,기분 좋아지는 시간,가슴 뭉클"
센트럴 인텔리전스,"학창 시절 다재다능하고 인기 많던 캘빈. 회계사로 평범한 삶을 살던 중, 근육질 미남 CIA 요원의 방문을 받는다. 그가 정녕 교내 왕따였던 뚱보 로비라고? 스파이를 찾고 국가기밀을 지키도록 도와 달라는데, 이걸 어쩐담.","미국 영화,액션 & 어드벤처,코미디·액션,액션 & 어드벤처·스파이,액션 & 어드벤처·범죄,코미디,블록버스터 코미디","푼수 캐릭터,흥미진진"
토이 스토리 3,"우디, 버즈 라이트이어와 친구들은 주인이 대학으로 떠난 후 새 보금자리가 된 탁아소에 적응하려고 애쓴다.","코미디·가족,미국 영화,코미디,영화·어린이 & 가족,디즈니 영화,디즈니 가족 장편영화","가슴 뭉클,풍부한 감정"
시에라 연애 대작전,"똑똑하지만 인기 없는 여고생 시에라에게 찾아온 뜻밖의 로맨스! 매력적인 소년 제이미와 달콤한 문자를 주고받는다. 이게 꿈이야 생시야? 아, 전화번호가 바뀌었구나!","미국 영화,청춘 영화,로맨스 영화,로맨스·엉뚱하고 기발,코미디,로맨틱 코미디","감상적,엉뚱 기발,로맨스"
형,전도유망한 유도 선수가 사고로 시력을 잃는다. 하루아침에 껌껌해진 세상. 그런데 그의 삶을 더 깜깜하게 만드는 사람이 나타났다! 생전 연락도 없던 사기꾼 형이 자신을 핑계로 가석방된 것. 속이 컴컴한 형과의 동거는 그렇게 시작됐다.,"한국 영화,코미디",풍부한 감정
"힘을 내요, 미스터 리","칼국수 집에서 일하는 철수. 비주얼은 상남자인데, 하는 짓은 동네 바보 형이다. 어느 날 갑자기 나타나 철수를 아빠라고 부르는 샛별. 아니, 넌 누구냐? 그리고 난 누구? 딸의 등장으로 철수는 자신의 미스터리한 정체를 찾아 나선다.","한국 영화,코미디",가슴 뭉클
트루먼쇼,한 사람의 일거수일투족이 24시간 생방송 되는 '트루먼 쇼'의 주인공 트루먼 버뱅크. 엄청난 인기를 끌고 있는 이 프로그램의 주인공인 자신만 이 사실을 전혀 모르고 있다. 모든 것이 방송이라는 것이 밝혀지면 그는 과연 어떤 선택을 할까.,"미국 영화,코미디,블록버스터 코미디,다크 코미디",냉소적
나 홀로 집에 2,"이번에는 집이 아니라, 뉴욕에 혼자 남겨졌다! 얼떨결에 가족과 다른 비행기를 타고 뉴욕으로 오게 된 케빈. 이왕 이렇게 된 김에 오랜만의 자유를 누리기로 한다. 그런데 케빈의 등 뒤로 다가가는 저 두 남자, 어디서 본 것 같은데?","코미디·가족,미국 영화,코미디,영화·어린이 & 가족","가슴 뭉클,푼수 캐릭터,흥미진진"
데드풀,"세상에 이런 히어로쯤 하나 괜찮잖아? 비밀 실험에 참여한 후 특별한 능력을 갖게 된 주인공. 쌔끈한 빨간 슈트에 찰진 드립 장착한 '데드풀'로 거듭난다. 파워는 어마무시, 책임감은 개나 줘버려. 어디 한번 놀아보실까? 뮤직 큐.","미국 영화,액션 & 어드벤처,코미디·액션,어드벤처,코믹북&슈퍼히어로 영화,코미디,블록버스터 코미디,다크 코미디","폭력,흥미진진"
토이 스토리,"카우보이 인형 우디는 우주 대원 버즈 라이트이어가 나타나자 위협을 느낀다. 하지만 가족이 이사를 가자, 우디와 버즈는 집으로 돌아가기 위해 힘을 합친다.","코미디·가족,미국 영화,코미디,영화·어린이 & 가족,디즈니 영화,디즈니 가족 장편영화",기분 좋아지는 시간
토르: 라그나로크,"낯선 행성에 갇힌 것도 모자라, 망치까지 부서져 버린 토르. 그가 길을 잃은 사이 세상의 종말 ‘라그나로크’의 먹구름은 하늘에 점점 짙게 드리운다. 일어나라, 천둥의 신 토르여! 피에 목마른 죽음의 여신으로부터 모두를 구하라!","미국 영화,액션 & 어드벤처,코미디·액션,어드벤처,코믹북&슈퍼히어로 영화,SF & 판타지,액션 SF 및 판타지 영화,판타지 영화,코미디,블록버스터 코미디",흥미진진
퍼펙트 데이트,"야심 찬 고등학생, 대학 학비를 벌기 위해 맞춤형 데이팅 사업에 뛰어든다. 고객이 원하는 모든 이상형으로 단숨에 변신하는 브룩스. 그런데 가만있어 봐. 내가 누구더라?","미국 영화,청춘 영화,로맨스 영화,코미디,로맨틱 코미디","위트,로맨스"
몬스터 호텔 2,딸이 결혼해 아이를 낳은 덕분에 드라큘라가 신이 났다. 근데 손자는 몬스터가 아닌 것 같네? 게다가 딸은 육아를 위해 이사를 간단다. 손자와 함께하려면 녀석을 몬스터로 만들어야겠는걸. 이 할아비가 몬스터 되는 법을 알려주마!,"코미디·가족,미국 영화,코미디,영화·어린이 & 가족","기분 좋아지는 시간,푼수 캐릭터"
퀸카가 아니어도 좋아,내가 뚱뚱하고 못생겨서 퀸카 친구들이 데리고 다니는 거라고? 충격적인 진실을 알아버린 여고생. 절망감에 빠져 허우적대다가 큰 결심을 한다. 퀸카 들러리에서 탈출하겠어!,"미국 영화,청춘 영화,영화·도서 원작,로맨스 영화,코미디,로맨틱 코미디","위트,로맨스"
피끓는 청춘,"80년대 충청도를 뒤흔든 여자 일진, 순정남, 서울 깍쟁이 전학생, 싸움짱 청춘들의 불타는 농촌 로맨스.","한국 영화,로맨스 영화,코미디,로맨틱 코미디","기분 좋아지는 시간,푼수 캐릭터,로맨스"
굿 다이노,공룡이 멸종되지 않고 인간과 더불어 살아가는 또 다른 세상. 겁쟁이 초식 공룡과 씩씩한 인간 꼬마가 만나 친구가 된다. 공룡의 잃어버린 가족을 찾아 함께 길을 떠나는 두 친구. 모진 시련을 이겨내고 무사히 모험을 마칠 수 있을까.,"코미디·가족,미국 영화,코미디,영화·어린이 & 가족,디즈니 영화,디즈니 가족 장편영화","가슴 뭉클,풍부한 감정,흥미진진"
주먹왕 랄프,비디오 게임 속 악당인 주먹왕 랄프는 착한 영웅이 되는 게 꿈이다. 급기야 자기 게임을 이탈하여 다른 게임으로 들어가는데...,"코미디·가족,미국 영화,코미디,영화·어린이 & 가족,디즈니 영화,디즈니 가족 장편영화",기분 좋아지는 시간
두번할까요,"성대한(?) 이혼식 이후 다시 싱글로 돌아온 선영과 현우. 이제 영원히 끝난 사이인 줄 알았는데, 칡넝쿨보다 질긴 것이 둘의 인연이었으니. 선영 앞에 현우의 친구 상철이 등장하면서, 세 남녀의 싱글라이프가 꼬일 대로 꼬이기 시작한다.","한국 영화,로맨스 영화,코미디,로맨틱 코미디","색다른 이야기,가슴 뭉클,로맨스"
하늘에서 음식이 내린다면 2,"발명가 플린트 락우드는 자신이 제작한 기계가 만들어낸 침팬새우, 악어타코, 해파리 샌드위치 등의 돌연변이 음식 괴물과 싸우게 되는데...","코미디·가족,미국 영화,영화·도서 원작,코미디,영화·어린이 & 가족",푼수 캐릭터
상사에 대처하는 로맨틱한 자세,"상사들은 모르고, 비서들만 아는 큐피드 대작전! 일중독 상사들 밑에서 한시라도 벗어나고픈 두 비서가 뭉쳤다. 부디 우리 상사들이 서로에게 눈멀게 해주세요, 네?","미국 영화,로맨스 영화,인기 로맨스,코미디,로맨틱 코미디","위트,은밀한,로맨스"
머더 미스터리,결혼하고 처음으로 떠난 유럽 여행. 뉴욕 경찰 닉과 미용사인 그의 아내 오드리는 황당한 누명을 쓴다. 요트 안에서 억만장자를 살해했다니? 이대로는 억울해서 못 살아!,"미국 영화,미스터리,코미디,다크 코미디","푼수 캐릭터,흥미진진"
퀸카로 살아남는 법 2,"고등학교에서 따돌림을 당하던 딸이 대학에 들어가자, 아버지는 다른 학생에게 자기 딸과 친하게 지내면 학비를 대주겠다고 제안한다.","미국 영화,청춘 영화,코미디","기분 좋아지는 시간,가슴 뭉클"
미드나잇 인 파리,"매일 밤, 1920년대의 파리로 시간 여행을 떠나는 작가는 그곳에서 예술계의 거장들과 어울리며 낭만과 영감을 찾는다.","미국 영화,로맨스 영화,인기 로맨스,코미디,로맨틱 코미디","위트,로맨스"
톨 걸,언제부턴가 구부정한 자세와 움츠러든 마음으로 살아온 소녀. 16살에 185cm를 넘긴 조디는 보통의 소녀처럼 살고 싶어진다. 그런데 갑자기 삼각관계? 무슨 전개가 이래!,"코미디·가족,미국 영화,청춘 영화,로맨스 영화,코미디,로맨틱 코미디,영화·어린이 & 가족","기분 좋아지는 시간,가슴 뭉클,감동,풍부한 감정,로맨스"
앵그리 버드 2: 독수리 왕국의 침공,어제의 적군이 아군이 됐다! 버드랜드와 피그랜드를 위협하는 새로운 적이 나타날 줄이야. 악당 제타를 막기 위해 휴전을 선언한 버드와 피그 친구들. 일단 오늘은 합동 작전이다. 이글랜드의 얼음 공격을 막아라!,"코미디·가족,미국 영화,코미디,영화·어린이 & 가족,동물 이야기","기분 좋아지는 시간,가슴 뭉클,감동,풍부한 감정,로맨스"
더 히트,"너무 깐깐해 따돌림받는 FBI 요원과 막 나가는 욕쟁이 경찰이라니. 성격도, 일하는 방식도 정반대인 두 능력녀가 얼떨결에 힘을 합친다. 러시아 갱스터? 우리한테 맡겨. 한 방에 일망타진해주지. 산드라 블록 주연의 액션 코미디 영화.","미국 영화,액션 & 어드벤처,코미디·액션,액션 & 어드벤처·범죄,코미디,블록버스터 코미디",흥미진진
해피 데스데이 2 유,"9월 19일 화요일, 라이언이 타임 루프에 갇힌 날. 경험자인 트리가 라이언을 돕지만, 패닉에 빠진 라이언은 원자로를 작동시키고 만다. 다시 한번 카터의 침대에서 눈을 뜬 트리. 시계는 18일 월요일, 아침 9시를 가리키고 있었다.","미국 영화,SF & 판타지,미스터리,호러 영화,코미디·호러,영화·슬래셔 & 연쇄살인범,코미디,다크 코미디","무서운 이야기,긴장감 넘치는"
쿵푸 팬더,평화의 계곡이 위협을 받자 게으른 팬더 포는 용의 전사로의 자신의 운명을 받아들이고 쿵푸 영웅이 되기 위한 수련을 받게 된다.,"코미디·가족,미국 영화,코미디·액션,무술 영화,코미디,영화·어린이 & 가족",흥미진진
쿵푸허슬,"1940년대 중국, 건달 싱은 정장을 빼입고 홍콩을 평정한 도끼파처럼 폼나게 살고 싶지만, 그저 흉내만 낼 뿐이다.","홍콩 영화,중국 영화,액션 & 어드벤처,코미디·액션,무술 영화,코미디","아드레날린 폭발,푼수 캐릭터,흥미진진"
전우치,"어지러운 세상, 도사를 소환하라! 조선의 히어로가 500년 잠에서 깨어났소이다. 망나니 도사 전우치와 요괴 잡는 세 신선이 현대 서울에서 펼치는 좌충우돌 도술 어드벤처.","영화·도서 원작,한국 영화,액션 & 어드벤처,코미디·액션,SF & 판타지,액션 SF 및 판타지 영화,코미디","현실 붕괴,흥미진진"
옥자,"거대하지만 온순한 짐승과 그녀를 키운 여자아이. 그 순수한 우정은 자신의 이익을 위해 다투는 동물 보호가들과 탐욕스러운 대기업, 과학의 윤리 사이에 갇히고 만다.","미국 영화,액션 & 어드벤처,코미디·액션,어드벤처,사회 이슈 드라마,코미디,다크 코미디","색다른 이야기,풍부한 감정"
인스턴트 패밀리,"지금 애를 낳기엔 너무 늦었잖아. 차라리 다 자란 아이를 입양하는 게 어때? 얼결에 하나도, 둘도 아닌 세 아이를 데려온 부부. 아이들은 상처가 많아 새 가정의 사랑을 온전히 받아들이지 못하는데. 그럼 피가 물보다 진하다는 게 진짜?","미국 영화,코미디","기분 좋아지는 시간,가슴 뭉클"
빅쇼트,미국의 경제위기 징후를 미리 포착한 약삭빠른 기회주의자들이 은행과 정반대로 투자하여 막대한 이익을 취하는 이야기가 펼쳐진다.,"영화·실화 바탕,미국 영화,영화·도서 원작,사회 이슈 드라마,코미디,다크 코미디","기분 좋아지는 시간,가슴 뭉클"
킹스맨: 시크릿 에이전트,"일탈을 일삼는 문제 청년. 차를 훔치다 경찰에 잡힌 그는 세련된 신사의 도움으로 풀려난다. 신사의 실체는 첩보 기관 '킹스맨'의 베테랑 요원. 청년은 신사의 추천으로 킹스맨 면접에 참여하지만, 앞에 놓인 관문이 그리 만만치 않다.","영국 영화,액션 & 어드벤처,코미디·액션,액션 & 어드벤처·스파이,코미디,블록버스터 코미디","폭력,흥미진진"
쿵푸 팬더 2,"새로운 무서운 적이 등장하자, 포와 무적의 오인방은 중국과 쿵푸를 지키기 위한 아슬아슬한 여정을 시작한다.","코미디·가족,미국 영화,코미디·액션,무술 영화,코미디,영화·어린이 & 가족",흥미진진
오늘의 연애,"미모의 기상캐스터 현우와 늘 차이기만 하는 교사 준수는 18년 지기 친구. 편하지만 묘하게 끌리고, 사귀는 건 아니지만 각별한 두 사람. 하지만 언제까지 썸만 탈 것인가?","한국 영화,로맨스 영화,코미디,로맨틱 코미디",로맨스
스파이,"대한민국 최고 스파이 철수. 폭탄 테러범 잡으러 태국으로 출동했는데, 가는 곳마다 아내가 웬 조각남과 함께 등장해 집중할 수가 없다. 국가와 가정, 대체 뭐부터 지켜야 해?","한국 영화,액션 & 어드벤처,코미디·액션,액션 스릴러,액션 & 어드벤처·스파이,코미디","긴장감 넘치는,흥미진진"
나를 차버린 스파이,문자로 이별 통보한 남친이 CIA 요원? 게다가 세계 평화가 걸린 엄청난 미션을 내게 맡기다니. 얼떨결에 스파이계에 입문해 국제 범죄 조직을 상대하게 된 여자와 그녀의 절친. 근데 웬걸. 환상의 팀워크가 발휘된다. 원래 적성이었나?,"미국 영화,액션 & 어드벤처,코미디·액션,액션 & 어드벤처·스파이,코미디,다크 코미디","푼수 캐릭터,흥미진진"
좀비랜드: 더블 탭,"세상이 망한 지 10년, 함께 좀비를 때려잡으며 가족이 된 4인방. 하지만 권태기와 사춘기 덕에 콩가루 집안이 되게 생겼다. 게다가 막내가 웬 히피 녀석이랑 떠나다니. 돌연변이 좀비, 비호감 생존자와 마주치더라도 막내를 되찾을 테다!","미국 영화,호러 영화,코미디·호러,코미디,다크 코미디","색다른 이야기,폭력,흥미진진"
#리얼리티하이,"똑똑하지만 인기는 없는 10대 소녀 대니. 오랜 짝사랑의 관심을 끌게 된 순간, 고난이 시작된다. 내 남자를 낚아채다니! SNS 스타인 그의 전 여친이 맹공을 퍼붓는다.","미국 영화,청춘 영화,코미디","위트,가슴 뭉클"
버드 박스,"미지의 재앙이 인류를 휩쓴다. 세상이 뒤집힌 지 5년. 용케 살아남은 여자와 그녀의 아이들이 또다시 위기에 처한다. 안전한 곳을 향해, 그들은 필사적인 모험을 감행한다.","미국 영화,영화·도서 원작,SF & 판타지,SF·스릴러,드라마 장르 영화·SF,스릴러 영화,심리 스릴러","등골 서늘,불길한 기운,무서운 이야기,긴장감 넘치는,풍부한 감정"
남산의 부장들,"1979년 대한민국. 돌이킬 수 없을 만큼 부패한 독재 정권. 그리고 2인자로서 그 모습을 묵묵히 지켜보는 자. 누구보다도 박 대통령을 존경하고 믿었던 사람, 중앙정보부장 김규평이 방아쇠를 당긴 이유는 무엇인가.","영화·도서 원작,한국 영화,스릴러 영화","등골 서늘,불길한 기운,무서운 이야기,긴장감 넘치는,풍부한 감정"
신세계,"국내 최대 범죄 조직 ‘골드문’의 후계자 선출에 개입하라! 작전 설계자 강 과장은 8년 전 조직에 심어 놓은 이자성을 조종하고, 조직 내에선 후계자 전쟁으로 칼바람이 휘몰아친다. 각자가 꿈꿨던 그들의 서로 다른 신세계는 열릴 것인가.","한국 영화,스릴러 영화,스릴러·범죄",긴장감 넘치는
돈,"부자의 꿈을 안고 입사했건만, 대형 사고를 친 신입 주식 브로커. 그때 작전 세력의 거물이 일확천금의 기회를 제안한다. 덕분에 순식간에 거액을 벌지만, 끈질긴 수석 검사의 눈에 걸려들었으니. 멈출 수 있을까, 돈이란 유혹 앞에서.","영화·도서 원작,한국 영화,스릴러 영화,스릴러·범죄","긴장감 넘치는,흥미진진"
사냥의 시간,"경제 붕괴로 망가진 세상, 탈출을 꿈꾸는 친구들. 한탕을 노리던 그들이 잔혹한 사냥꾼의 표적이 된다. 사람답게 살고 싶었으나 사냥감이 되어버린 청춘들의 처절한 질주.","한국 영화,스릴러 영화,스릴러·범죄","긴장감 넘치는,흥미진진"
타짜,"이토록 화려하고, 이토록 슬픈 꽃놀이를 보았는가. 속절없이 당한 도박 사기에 칼을 갈고 타짜로 거듭난 청년 고니. 전국의 화투판을 돌면서 목숨 건 승부를 시작한다.","한국 영화,스릴러 영화,스릴러·범죄","긴장감 넘치는,흥미진진"
블랙머니,"거침없이 막 나가는 검사 양민혁. 어느 날 피의자의 자살로 인생 최대 위기를 맞았다. 억울한 누명을 벗으려 내막을 파헤치던 그때, 눈앞에 드러난 건 다름 아닌 은행 매각 비리. 대한민국에서 실제 발생한 거대 금융 범죄를 영화화했다.","한국 영화,스릴러 영화,스릴러·범죄,미스터리,사회 이슈 드라마",논쟁적
타짜-신의손,"타고난 타짜 대길은 서울에서 큰 판돈이 걸린 “화투”의 세계에 발을 들이지만, 배신을 당한 그는 조폭에게 빚을 지고 쫓기는 신세가 된다.","한국 영화,스릴러 영화,스릴러·범죄","긴장감 넘치는,흥미진진"
감기,"평온한 교외 도시. 외부에서 침투한 최악의 바이러스가 순식간에 번진다. 모두가 집단 히스테리에 빠져드는 동안, 감염내과 전문의(수애)와 구조대원(장혁)이 소중한 이를 구하려 사투를 벌인다. 2013년작 스릴러.","한국 영화,스릴러 영화",긴장감 넘치는
사바하,전국에서 일어나는 이단 사건을 파헤치는 목사. 그가 수상한 신흥종교를 포착한다. 지금껏 겪은 사이비 종교와는 확연히 다른 사슴 동산. 그 시작과 끝엔 무엇이 있을까.,"한국 영화,스릴러 영화,미스터리,스릴러·초자연","등골 서늘,무서운 이야기,긴장감 넘치는"
나의 마더,"지구에서 멸종된 인류. 소녀에겐 자신을 키워준 로봇 ‘마더’가 전부였고, 마더 역시 ‘딸’인 소녀가 전부였다. 그들은 안전했다. 낯선 인간 여자가 나타나기 전까진.","호주 영화,SF & 판타지,사이버펑크,SF·스릴러,스릴러 영화","불길한 기운,긴장감 넘치는"
특종: 량첸살인기,"무혁은 우연히 연쇄살인범에 관한 특종을 터뜨리고 인생역전을 바라본다. 곧 오보임을 깨닫지만 일은 한없이 커지고, 급기야 보도대로 살인 사건들이 일어나기 시작한다!","한국 영화,스릴러 영화,스릴러·범죄,코미디,다크 코미디",긴장감 넘치는
컨테이젼,신종 바이러스의 확산으로 보건 당국에 비상이 걸린다. 치사율 25%에 치료법도 백신도 없는 상황. 그 와중에 보건 당국과 제약사가 공모했다는 음모론까지 나돌고 있으니. 하루빨리 해결책을 찾아야 한다. 전 세계가 대혼란에 빠지기 전에.,"미국 영화,스릴러 영화",긴장감 넘치는
나우 유 씨 미: 마술사기단,"의문의 카드를 받고 같은 시각 같은 장소로 소환된 4명의 마술사. 1년 후, 라스베이거스에서 한 팀이 된 네 사람은 은행 돈을 훔쳐 관객에게 뿌리는 마술 공연을 선보인다. 이 사실이 알려지자 FBI와 인터폴이 함께 수사에 나서는데.","미국 영화,스릴러 영화,스릴러·범죄,미스터리","긴장감 넘치는,흥미진진"
아가씨,"매혹적인 귀족 아가씨의 돈과 마음을 빼앗으려면? 그녀와 결혼할 가짜 백작과 이를 부추길 가짜 하녀. 그리고 아가씨를 뒤흔들 진짜 사랑이 필요하다. 배반과 거짓으로 얼룩진 이들의 잔혹한 이야기. 누가 속이고, 누가 속을 것인가.","시대물,영화·도서 원작,한국 영화,스릴러 영화","관능적,긴장감 넘치는"
암수살인,"수감 중인 살인범이 형사에게 전화를 걸어온다. 추가 살인을 언급하더니, 영치금과 물품을 요구하며 조금씩 흘리는 정보. 거짓이 교묘하게 섞여 있지만, 형사의 촉은 속일 수 없다. 분명 단서가 있을 것이다.","한국 영화,스릴러 영화,스릴러·범죄",긴장감 넘치는
호텔 뭄바이,"2008년 인도 뭄바이, 웅장하고 화려한 타지 호텔에 일군의 사람이 모여든다. 이윽고 시작되는 나흘간의 악몽. 테러 공격의 표적이 된 이들의 처절한 실화가 펼쳐진다.","영화·실화 바탕,호주 영화,스릴러 영화","등골 서늘,무서운 이야기"
